,lat,lon,temp
33587,40.79872,-73.93954,27.0
33588,40.72366,-73.9903,75.0
33589,40.74166,-73.92658,52.0
33590,40.74942,-73.88248,71.0
33591,40.77031,-73.90793,66.0
33592,40.66986,-73.98668,58.0
33593,40.68988,-73.99907,81.0
33594,40.72639,-73.97848,76.0
33595,40.72694,-73.94868,55.0
33596,40.65163,-73.97911,38.0
33597,40.74573,-73.98323,66.0
33598,40.74348,-73.97962,55.0
33599,40.75087,-73.94202,79.0
33600,40.75357,-73.97313,54.0
33601,40.71414,-73.96334,78.0
33602,40.74748,-73.93985,68.0
33603,40.8006,-73.96407,74.0
33604,40.80448,-73.95567,66.0
33605,40.75709,-73.9145,59.0
33606,40.65829,-73.95171,58.0
33607,40.69322,-73.96655,27.0
33608,40.81657,-73.93849,64.0
33609,40.71018,-73.94057,63.0
33610,40.67193,-73.98152,33.0
33611,40.75697,-73.91314,64.0
33612,40.79976,-73.95119,35.0
33613,40.75274,-73.99647,86.0
33614,40.81694,-73.93909,68.0
33615,40.81678,-73.94246,77.0
33616,40.80269,-73.94687,56.0
33617,40.79978,-73.96295,39.0
33618,40.61615,-73.95997,39.0
33619,40.79972,-73.96281,61.0
33620,40.84171,-73.91159,71.0
33621,40.82763,-73.94404,62.0
33622,40.61543,-74.08513,81.0
33623,40.71443,-73.99348,49.0
33624,40.80367,-73.94803,64.0
33625,40.83958,-73.94596,60.0
33626,40.74461,-73.90648,50.0
33627,40.75157,-73.97134,27.0
33628,40.79577,-73.97403,63.0
33629,40.74295,-73.87812,78.0
33630,40.6533,-73.95534,42.0
33631,40.68705,-73.97336,64.0
33632,40.69666,-73.83415,44.0
33633,40.85466,-73.92771,57.0
33634,40.69185,-73.95896,65.0
33635,40.69032,-73.9871,47.0
33636,40.64629,-73.932,46.0
33637,40.72878,-73.95823,39.0
33638,40.86159,-73.92616,24.0
33639,40.66113,-73.96277,31.0
33640,40.71106,-74.0157,21.0
33641,40.83791,-73.85845,78.0
33642,40.69418,-73.96069,54.0
33643,40.81639,-73.81954,47.0
33644,40.727,-73.99767,61.0
33645,40.71769,-73.99148,76.0
33646,40.6886,-73.95884,70.0
33647,40.79083,-73.97531,64.0
33648,40.71364,-73.95126,49.0
33649,40.75607,-73.82212,40.0
33650,40.68796,-73.90781,63.0
33651,40.86153,-73.83656,47.0
33652,40.75369,-73.99719,29.0
33653,40.71509,-73.99986,55.0
33654,40.81265,-73.95261,41.0
33655,40.69227,-73.92521,74.0
33656,40.7686,-73.98951,27.0
33657,40.69417,-73.92589,59.0
33658,40.70618,-73.91689,44.0
33659,40.73744,-73.87247,42.0
33660,40.72242,-73.99463,35.0
33661,40.85116,-73.93457,24.0
33662,40.6896,-73.97238,85.0
33663,40.74493,-73.9824,71.0
33664,40.69286,-73.92675,74.0
33665,40.69066,-73.78759,31.0
33666,40.71674,-73.95825,19.0
33667,40.78369,-73.95154,78.0
33668,40.78352,-73.95275,78.0
33669,40.78394,-73.95137,34.0
33670,40.67966,-74.00641,58.0
33671,40.6757,-73.87657,32.0
33672,40.72307,-73.98437,74.0
33673,40.7216,-73.98791,46.0
33674,40.75432,-73.82273,57.0
33675,40.80494,-73.96426,48.0
33676,40.75544,-73.99511,43.0
33677,40.75492,-73.99563,59.0
33678,40.75637,-73.83208,73.0
33679,40.74122,-73.92223,53.0
33680,40.68563,-73.98796,23.0
33681,40.69212,-73.90188,50.0
33682,40.71215,-73.94082,68.0
33683,40.7277,-73.98362,57.0
33684,40.74465,-73.90795,54.0
33685,40.68208,-73.92116,53.0
33686,40.70204,-73.91684,36.0
33687,40.8018,-73.9413,50.0
33688,40.7351,-73.92039,74.0
33689,40.70527,-73.90083,31.0
33690,40.68746,-73.95379,45.0
33691,40.72414,-73.93967,75.0
33692,40.67367,-73.96507,70.0
33693,40.70496,-74.00639,44.0
33694,40.77668,-73.94587,89.0
33695,40.68764,-73.91445,46.0
33696,40.66214,-73.99511,54.0
33697,40.68291,-73.91975,13.0
33698,40.56605,-73.86994,67.0
33699,40.67779,-73.98342,67.0
33700,40.66362,-73.99616,72.0
33701,40.79782,-73.97179,62.0
33702,40.74579,-73.88904,25.0
33703,40.76484,-73.98969,27.0
33704,40.72382,-73.97683,63.0
33705,40.71765,-73.99457,83.0
33706,40.59166,-73.96672,38.0
33707,40.83298,-73.93938,68.0
33708,40.68219,-73.97259,62.0
33709,40.75782,-73.85973,56.0
33710,40.66873,-73.99263,56.0
33711,40.7433,-74.00119,29.0
33712,40.76663,-73.96171,72.0
33713,40.69826,-73.91944,43.0
33714,40.69074,-73.93858,69.0
33715,40.80705,-73.95582,44.0
33716,40.75396,-73.83361,35.0
33717,40.7073,-73.92776,55.0
33718,40.67118,-73.99061,58.0
33719,40.69103,-73.93933,40.0
33720,40.69099,-73.94094,73.0
33721,40.67834,-73.99761,71.0
33722,40.68574,-73.95492,29.0
33723,40.71734,-73.86,25.0
33724,40.65828,-73.98983,34.0
33725,40.69414,-73.9556,62.0
33726,40.73714,-73.97962,39.0
33727,40.69385,-73.95696,61.0
33728,40.69373,-73.95041,78.0
33729,40.69361,-73.93441,68.0
33730,40.67077,-73.98969,43.0
33731,40.68069,-73.91045,80.0
33732,40.69444,-73.93247,47.0
33733,40.77359,-73.94865,85.0
33734,40.69396,-73.95578,58.0
33735,40.69439,-73.95518,79.0
33736,40.6417,-73.96554,85.0
33737,40.69701,-73.93002,35.0
33738,40.68579,-73.95038,39.0
33739,40.74107,-73.98693,61.0
33740,40.86659,-73.866,33.0
33741,40.73611,-74.00922,63.0
33742,40.69271,-73.93943,39.0
33743,40.68305,-73.96316,42.0
33744,40.675,-74.01127,48.0
33745,40.76071,-73.88406,77.0
33746,40.73865,-74.00662,66.0
33747,40.64282,-73.98779,43.0
33748,40.67995,-73.99665,35.0
33749,40.7132,-73.94164,42.0
33750,40.70945,-73.95843,76.0
33751,40.70761,-73.95337,35.0
33752,40.67762,-73.96539,66.0
33753,40.73758,-73.92821,33.0
33754,40.80045,-73.95166,72.0
33755,40.70413,-74.0134,37.0
33756,40.76538,-73.92726,40.0
33757,40.69124,-73.93911,79.0
33758,40.57951,-73.95663,68.0
33759,40.71256,-73.95121,47.0
33760,40.74849,-73.97873,28.0
33761,40.69883,-73.85142,70.0
33762,40.69327,-73.91599,54.0
33763,40.74298,-73.82306,42.0
33764,40.74294,-73.82318,25.0
33765,40.74247,-73.82439,67.0
33766,40.7127,-73.94034,61.0
33767,40.80626,-73.95268,70.0
33768,40.74136,-73.92476,66.0
33769,40.6746,-73.9474,39.0
33770,40.74046,-73.9251,31.0
33771,40.8612,-73.91065,43.0
33772,40.68904,-73.92037,27.0
33773,40.77782,-73.98762,33.0
33774,40.71433,-73.95679,53.0
33775,40.76448,-73.97907,54.0
33776,40.73132,-74.00429,74.0
33777,40.72271,-73.99412,75.0
33778,40.77329,-73.91183,60.0
33779,40.72493,-73.97571,67.0
33780,40.72315,-73.99454,48.0
33781,40.68453,-73.96773,77.0
33782,40.69526,-73.95119,51.0
33783,40.69808,-73.92417,72.0
33784,40.72341,-73.99426,75.0
33785,40.75998,-73.98952,78.0
33786,40.76187,-73.98984,32.0
33787,40.7601,-73.99166,77.0
33788,40.75955,-73.99022,77.0
33789,40.7862,-73.98089,57.0
33790,40.89245,-73.83721,21.0
33791,40.71085,-73.96136,27.0
33792,40.67723,-73.91618,21.0
33793,40.7383,-74.00131,86.0
33794,40.66236,-73.99109,82.0
33795,40.6451,-73.97064,75.0
33796,40.72704,-73.99672,64.0
33797,40.71308,-73.94458,31.0
33798,40.72541,-73.98398,47.0
33799,40.70946,-73.74837,46.0
33800,40.67435,-73.95087,71.0
33801,40.69517,-73.93248,72.0
33802,40.70145,-73.92,48.0
33803,40.64165,-74.00922,30.0
33804,40.68393,-73.9553,74.0
33805,40.63985,-74.01094,57.0
33806,40.63986,-74.01064,29.0
33807,40.67856,-74.01584,77.0
33808,40.70918,-73.96135,56.0
33809,40.641,-74.00925,70.0
33810,40.64101,-74.01049,48.0
33811,40.69433,-73.90649,76.0
33812,40.68749,-73.95467,83.0
33813,40.69471,-73.933,56.0
33814,40.68389,-73.96201,49.0
33815,40.6853,-73.96385,42.0
33816,40.68387,-73.96392,75.0
33817,40.72785,-73.98684,70.0
33818,40.69414,-73.93292,34.0
33819,40.8274,-73.95215,82.0
33820,40.67784,-73.77299,71.0
33821,40.69516,-73.93213,49.0
33822,40.68845,-73.95659,86.0
33823,40.68401,-73.89462,48.0
33824,40.68644,-73.95712,37.0
33825,40.68862,-73.95572,74.0
33826,40.69526,-73.95155,71.0
33827,40.69453,-73.95173,78.0
33828,40.7557,-73.99668,46.0
33829,40.82823,-73.90114,46.0
33830,40.67726,-73.94618,76.0
33831,40.65501,-73.95948,49.0
33832,40.74137,-73.9994,89.0
33833,40.70136,-73.9269,61.0
33834,40.71107,-73.94665,50.0
33835,40.74952,-73.9713,79.0
33836,40.60644,-73.76089,39.0
33837,40.57636,-73.95964,40.0
33838,40.72311,-73.99345,70.0
33839,40.72573,-73.98377,80.0
33840,40.7272,-73.98186,78.0
33841,40.75463,-73.93448,56.0
33842,40.70633,-74.00623,27.0
33843,40.72259,-73.99399,65.0
33844,40.74068,-73.98227,58.0
33845,40.76475,-73.9932,76.0
33846,40.76085,-73.96627,69.0
33847,40.75479,-73.81916,79.0
33848,40.68537,-73.94974,61.0
33849,40.81518,-73.84758,26.0
33850,40.77237,-73.98063,57.0
33851,40.65251,-73.97598,66.0
33852,40.74281,-73.99595,21.0
33853,40.73945,-73.98543,72.0
33854,40.74285,-73.99395,63.0
33855,40.83235,-73.94117,61.0
33856,40.70313,-73.91451,72.0
33857,40.74323,-73.90471,66.0
33858,40.76118,-73.99342,80.0
33859,40.64538,-74.01624,33.0
33860,40.81747,-73.95249,67.0
33861,40.74565,-73.94699,32.0
33862,40.75718,-73.99245,55.0
33863,40.58739,-73.81746,71.0
33864,40.74544,-73.82244,61.0
33865,40.76639,-73.95817,50.0
33866,40.73965,-73.86796,48.0
33867,40.67252,-73.93918,69.0
33868,40.58884,-73.95136,79.0
33869,40.69608,-73.98384,65.0
33870,40.68055,-73.96425,51.0
33871,40.71214,-73.81661,87.0
33872,40.81381,-73.94549,76.0
33873,40.77096,-73.95672,67.0
33874,40.75987,-73.986,39.0
33875,40.75047,-73.96935,79.0
33876,40.71193,-73.95956,37.0
33877,40.69056,-73.9598,73.0
33878,40.69042,-73.96046,76.0
33879,40.71612,-73.94468,61.0
33880,40.67859,-73.89936,64.0
33881,40.66359,-73.99487,46.0
33882,40.69319,-73.90692,85.0
33883,40.80527,-73.95106,65.0
33884,40.70237,-73.92002,70.0
33885,40.72838,-73.97926,57.0
33886,40.77594,-73.94818,76.0
33887,40.73746,-74.00456,18.0
33888,40.68828,-73.95201,86.0
33889,40.68657,-73.91354,78.0
33890,40.73384,-74.00819,43.0
33891,40.58022,-73.9558,82.0
33892,40.75717,-73.92831,84.0
33893,40.68608,-73.94977,76.0
33894,40.73269,-73.98833,64.0
33895,40.68253,-73.87457,67.0
33896,40.74503,-73.88761,80.0
33897,40.74686,-73.82192,40.0
33898,40.68875,-73.916,54.0
33899,40.74293,-73.81868,65.0
33900,40.69307,-73.90541,55.0
33901,40.68978,-73.95131,74.0
33902,40.69037,-73.90679,47.0
33903,40.6973,-73.98359,81.0
33904,40.67434,-73.95549,51.0
33905,40.68542,-73.99673,25.0
33906,40.69561,-73.94972,58.0
33907,40.69323,-73.94993,49.0
33908,40.8275,-73.94323,68.0
33909,40.78803,-73.97432,57.0
33910,40.63183,-73.92229,59.0
33911,40.74521,-73.91353,61.0
33912,40.71714,-73.95783,56.0
33913,40.68071,-73.98201,49.0
33914,40.75596,-73.92144,44.0
33915,40.67228,-73.91841,63.0
33916,40.77592,-73.90754,37.0
33917,40.68784,-73.95145,50.0
33918,40.83224,-73.92068,73.0
33919,40.68237,-73.87291,67.0
33920,40.67844,-73.93831,61.0
33921,40.75566,-73.99917,65.0
33922,40.85333,-73.9305,35.0
33923,40.68563,-73.91988,83.0
33924,40.76943,-73.95971,37.0
33925,40.71216,-73.95683,58.0
33926,40.7116,-73.95606,41.0
33927,40.69458,-73.94581,71.0
33928,40.65667,-73.97908,70.0
33929,40.68706,-73.94368,31.0
33930,40.74443,-74.0029,74.0
33931,40.6743,-73.87368,76.0
33932,40.73001,-74.00562,61.0
33933,40.74674,-73.82298,26.0
33934,40.79969,-73.9635,63.0
33935,40.75942,-73.98664,37.0
33936,40.66097,-73.9319,40.0
33937,40.6703,-73.98003,76.0
33938,40.58937,-73.81327,70.0
33939,40.69315,-73.93912,39.0
33940,40.70105,-73.92183,39.0
33941,40.70676,-73.91107,32.0
33942,40.81657,-73.94262,65.0
33943,40.75964,-73.98731,62.0
33944,40.68974,-73.91449,40.0
33945,40.76587,-73.98878,84.0
33946,40.7109,-73.96478,76.0
33947,40.71013,-73.9637,36.0
33948,40.70978,-73.96424,44.0
33949,40.70915,-73.96479,72.0
33950,40.72696,-73.9811,59.0
33951,40.81189,-73.94137,35.0
33952,40.64641,-74.08502,59.0
33953,40.6873,-73.97906,71.0
33954,40.69516,-73.93462,37.0
33955,40.76961,-73.90805,72.0
33956,40.69995,-73.91802,62.0
33957,40.83285,-73.92158,44.0
33958,40.70528,-73.934,29.0
33959,40.73162,-74.00228,77.0
33960,40.69239,-73.96538,80.0
33961,40.68489,-73.95096,62.0
33962,40.75518,-73.99706,43.0
33963,40.6776,-73.95094,59.0
33964,40.79424,-73.9429,67.0
33965,40.71194,-73.97792,65.0
33966,40.75496,-73.99715,47.0
33967,40.76339,-73.98866,85.0
33968,40.67262,-73.96286,78.0
33969,40.7648,-73.91174,59.0
33970,40.71446,-73.75968,37.0
33971,40.75648,-73.93389,46.0
33972,40.6903,-73.96008,78.0
33973,40.77076,-73.94757,57.0
33974,40.74296,-73.90328,58.0
33975,40.74102,-73.89358,56.0
33976,40.76005,-73.83447,49.0
33977,40.65197,-73.7461,50.0
33978,40.71536,-73.98951,65.0
33979,40.68647,-73.98197,76.0
33980,40.83136,-73.94299,65.0
33981,40.63886,-74.00391,26.0
33982,40.71027,-73.9468,71.0
33983,40.76109,-73.88898,57.0
33984,40.65323,-73.96372,39.0
33985,40.7904,-73.94785,38.0
33986,40.71857,-73.98973,64.0
33987,40.73502,-73.986,41.0
33988,40.69274,-73.93862,32.0
33989,40.64149,-74.02325,43.0
33990,40.69335,-73.9369,56.0
33991,40.71958,-73.98284,43.0
33992,40.78981,-73.9697,61.0
33993,40.79682,-73.96282,51.0
33994,40.70685,-73.96663,41.0
33995,40.6442,-73.93266,80.0
33996,40.79485,-73.9755,41.0
33997,40.721,-73.94143,53.0
33998,40.72133,-73.93995,49.0
33999,40.73968,-73.99746,65.0
34000,40.68988,-73.76308,53.0
34001,40.70458,-73.92753,87.0
34002,40.70274,-73.9263,65.0
34003,40.7076,-73.93426,43.0
34004,40.70521,-73.93554,63.0
34005,40.75707,-73.96417,62.0
34006,40.75003,-73.99589,44.0
34007,40.71251,-73.81674,54.0
34008,40.663,-73.86723,23.0
34009,40.72847,-73.98807,83.0
34010,40.76717,-73.98614,31.0
34011,40.82237,-73.94001,48.0
34012,40.71794,-73.99686,58.0
34013,40.7045,-73.937,63.0
34014,40.76782,-73.98351,59.0
34015,40.74389,-73.97149,78.0
34016,40.66361,-73.99246,51.0
34017,40.71771,-73.96431,37.0
34018,40.74037,-74.00015,29.0
34019,40.73751,-73.7839,39.0
34020,40.80681,-73.95119,73.0
34021,40.75503,-73.99724,26.0
34022,40.64127,-73.95525,70.0
34023,40.79514,-73.96687,30.0
34024,40.74829,-74.00462,21.0
34025,40.70225,-73.90177,48.0
34026,40.7523,-73.87204,32.0
34027,40.71765,-73.99798,67.0
34028,40.7246,-73.97687,85.0
34029,40.6881,-73.97642,67.0
34030,40.66636,-73.99052,81.0
34031,40.72078,-73.98762,60.0
34032,40.70626,-73.92921,68.0
34033,40.83201,-73.89996,53.0
34034,40.71258,-73.95764,86.0
34035,40.69698,-73.72962,81.0
34036,40.64992,-74.01169,76.0
34037,40.68684,-73.98167,39.0
34038,40.73933,-73.84851,74.0
34039,40.76092,-73.9922,63.0
34040,40.76405,-73.98695,71.0
34041,40.6984,-73.92767,42.0
34042,40.68293,-73.98979,66.0
34043,40.67175,-73.92117,43.0
34044,40.68188,-73.98978,85.0
34045,40.71128,-73.89338,41.0
34046,40.64985,-74.00835,53.0
34047,40.72048,-73.81458,64.0
34048,40.76196,-73.98536,47.0
34049,40.74427,-73.95477,40.0
34050,40.70596,-73.93847,66.0
34051,40.74158,-73.99585,44.0
34052,40.70719,-73.94021,35.0
34053,40.71185,-73.96292,70.0
34054,40.68872,-73.93183,75.0
34055,40.71153,-73.96453,24.0
34056,40.82607,-73.95124,63.0
34057,40.70506,-73.91731,42.0
34058,40.64456,-74.01135,29.0
34059,40.70458,-73.90269,63.0
34060,40.71998,-73.94216,38.0
34061,40.68585,-73.94919,49.0
34062,40.69997,-73.90721,44.0
34063,40.68214,-73.96536,51.0
34064,40.66726,-73.78666,63.0
34065,40.67076,-73.98903,78.0
34066,40.71784,-73.95611,73.0
34067,40.71294,-73.95866,52.0
34068,40.71269,-73.95815,57.0
34069,40.69052,-73.94149,24.0
34070,40.69206,-73.94072,67.0
34071,40.7396,-73.88119,74.0
34072,40.82226,-73.95569,52.0
34073,40.66091,-73.93244,40.0
34074,40.8212,-73.92859,47.0
34075,40.69482,-73.91096,75.0
34076,40.653,-73.97717,73.0
34077,40.69508,-73.93735,47.0
34078,40.69359,-73.93911,58.0
34079,40.80127,-73.96166,75.0
34080,40.76456,-73.98818,81.0
34081,40.76462,-73.9886,45.0
34082,40.76441,-73.98692,54.0
34083,40.85419,-73.93013,41.0
34084,40.69183,-73.94185,38.0
34085,40.7111,-73.98689,65.0
34086,40.86203,-73.93037,52.0
34087,40.68944,-73.95089,80.0
34088,40.76476,-73.97511,60.0
34089,40.76459,-73.97529,79.0
34090,40.71171,-73.963,46.0
34091,40.71389,-74.00484,66.0
34092,40.85322,-73.85144,40.0
34093,40.81033,-73.94286,29.0
34094,40.63328,-74.01978,81.0
34095,40.75762,-73.98486,41.0
34096,40.79371,-73.93995,50.0
34097,40.67458,-73.96079,39.0
34098,40.72235,-73.99454,62.0
34099,40.68063,-73.91689,23.0
34100,40.71407,-73.93936,28.0
34101,40.71538,-73.94148,67.0
34102,40.66153,-73.99297,41.0
34103,40.71653,-73.94131,71.0
34104,40.72769,-73.98498,30.0
34105,40.78246,-73.97654,71.0
34106,40.79908,-73.96215,44.0
34107,40.72674,-73.99673,31.0
34108,40.65887,-73.9198,30.0
34109,40.79936,-73.96243,84.0
34110,40.7117,-73.9608,53.0
34111,40.6726,-73.93992,65.0
34112,40.66648,-73.91375,71.0
34113,40.62697,-73.91357,47.0
34114,40.79473,-73.96744,31.0
34115,40.81379,-73.93536,34.0
34116,40.85671,-73.93011,72.0
34117,40.72367,-73.99868,46.0
34118,40.6855,-73.96112,82.0
34119,40.67788,-73.94525,62.0
34120,40.6964,-73.92675,75.0
34121,40.77997,-73.95214,49.0
34122,40.77681,-73.95472,72.0
34123,40.65639,-73.98242,66.0
34124,40.68528,-73.958,46.0
34125,40.66774,-73.99292,50.0
34126,40.77977,-73.95757,18.0
34127,40.67745,-73.91954,42.0
34128,40.72848,-74.00116,30.0
34129,40.66171,-73.94417,78.0
34130,40.71603,-73.9409,71.0
34131,40.74079,-73.98303,73.0
34132,40.6597,-73.94863,86.0
34133,40.74353,-73.90443,60.0
34134,40.78802,-73.97253,38.0
34135,40.75017,-73.89219,83.0
34136,40.70975,-73.95651,79.0
34137,40.73666,-73.99851,62.0
34138,40.67738,-73.99723,50.0
34139,40.7348,-73.98312,75.0
34140,40.68345,-73.93874,31.0
34141,40.73411,-73.98289,44.0
34142,40.72527,-73.98338,50.0
34143,40.73237,-73.99344,60.0
34144,40.73264,-74.0062,50.0
34145,40.64436,-73.99866,78.0
34146,40.68426,-73.9451,27.0
34147,40.71694,-73.99032,73.0
34148,40.68554,-73.9442,34.0
34149,40.80203,-73.93885,56.0
34150,40.68374,-73.94368,39.0
34151,40.70917,-73.93513,47.0
34152,40.69817,-73.93776,41.0
34153,40.62972,-74.12539,71.0
34154,40.80209,-73.96742,50.0
34155,40.80233,-73.96742,28.0
34156,40.74217,-73.99649,29.0
34157,40.68477,-73.96799,69.0
34158,40.8859,-73.83517,65.0
34159,40.527,-74.20941,26.0
34160,40.73438,-73.95863,74.0
34161,40.59886,-74.13217,81.0
34162,40.81523,-73.9463,42.0
34163,40.80714,-73.93747,40.0
34164,40.73894,-74.00108,74.0
34165,40.75316,-73.97241,48.0
34166,40.81561,-73.93692,72.0
34167,40.77159,-73.98215,75.0
34168,40.67022,-73.77296,76.0
34169,40.5721,-73.99712,50.0
34170,40.63528,-74.00734,49.0
34171,40.74309,-73.99535,72.0
34172,40.70617,-74.00948,49.0
34173,40.73144,-74.00523,76.0
34174,40.68031,-73.9186,82.0
34175,40.72327,-73.98105,71.0
34176,40.74676,-74.00308,29.0
34177,40.76668,-73.99656,45.0
34178,40.69088,-73.94499,80.0
34179,40.72617,-73.97934,81.0
34180,40.83668,-73.94476,55.0
34181,40.71326,-73.9644,39.0
34182,40.74585,-73.98237,37.0
34183,40.68863,-73.93902,44.0
34184,40.77093,-73.95485,66.0
34185,40.75546,-73.98086,49.0
34186,40.74103,-73.88253,63.0
34187,40.73916,-73.99471,40.0
34188,40.77648,-73.95428,51.0
34189,40.74446,-73.90466,69.0
34191,40.65421,-73.96155,52.0
34192,40.69122,-73.9907,72.0
34193,40.72338,-73.98346,38.0
34194,40.7392,-73.79181,43.0
34195,40.57987,-73.95889,53.0
34196,40.78493,-73.97683,40.0
34197,40.64188,-73.95317,85.0
34198,40.86945,-73.92123,70.0
34199,40.64651,-73.90043,50.0
34200,40.78986,-73.96688,57.0
34201,40.68007,-73.92963,82.0
34202,40.70181,-73.91566,67.0
34203,40.76176,-73.98981,60.0
34204,40.80603,-73.94114,78.0
34205,40.71936,-73.99229,38.0
34206,40.6417,-73.95251,80.0
34207,40.71671,-73.94094,76.0
34208,40.68925,-73.97108,47.0
34209,40.82855,-73.91856,47.0
34210,40.70144,-73.92094,81.0
34211,40.75817,-73.89893,49.0
34212,40.68652,-73.94848,41.0
34213,40.69033,-73.98994,58.0
34214,40.73933,-73.9797,24.0
34215,40.64599,-73.96079,17.0
34216,40.8183,-73.93828,59.0
34217,40.6875,-73.9588,46.0
34218,40.68454,-73.96425,45.0
34219,40.76391,-73.99325,32.0
34220,40.74161,-73.92505,55.0
34221,40.74708,-73.99131,38.0
34222,40.77405,-73.90328,54.0
34223,40.65086,-73.97757,26.0
34224,40.806,-73.94082,43.0
34225,40.64118,-73.95245,64.0
34226,40.64228,-73.95204,52.0
34227,40.61768,-73.91669,63.0
34228,40.74022,-73.87614,26.0
34229,40.69176,-73.99336,67.0
34230,40.82372,-73.95122,78.0
34231,40.75019,-73.97045,86.0
34232,40.77093,-73.95873,47.0
34233,40.75237,-73.9704,46.0
34234,40.6756,-73.95232,35.0
34235,40.68167,-73.93608,79.0
34236,40.77377,-73.9048,44.0
34237,40.69456,-73.96439,36.0
34238,40.76795,-73.98432,51.0
34239,40.6939,-73.93239,52.0
34240,40.82423,-73.95056,43.0
34241,40.74756,-73.99072,53.0
34242,40.68625,-73.94045,69.0
34243,40.68049,-73.91918,32.0
34244,40.68876,-73.97048,40.0
34245,40.72673,-73.98766,80.0
34246,40.63956,-73.95033,47.0
34247,40.69149,-73.96043,63.0
34248,40.80136,-73.95158,40.0
34249,40.71219,-73.96301,61.0
34250,40.65614,-73.9584,57.0
34251,40.73399,-74.00357,53.0
34252,40.6395,-73.96507,54.0
34253,40.70571,-74.00675,49.0
34254,40.74462,-74.0013,35.0
34255,40.7159,-73.95905,33.0
34256,40.7154,-73.93926,83.0
34257,40.79729,-73.93092,67.0
34258,40.77979,-73.95297,74.0
34259,40.66483,-73.95883,75.0
34260,40.74832,-73.98423,55.0
34261,40.74017,-73.99485,85.0
34262,40.67329,-73.96627,44.0
34263,40.7297,-73.98552,75.0
34264,40.73692,-74.00531,47.0
34265,40.76087,-73.88375,56.0
34266,40.78306,-73.94524,33.0
34267,40.64275,-74.08001,76.0
34268,40.68991,-73.91179,81.0
34269,40.80279,-73.96325,73.0
34270,40.70265,-73.92606,80.0
34271,40.70442,-73.92752,16.0
34272,40.76035,-73.99524,41.0
34273,40.75785,-73.81948,50.0
34274,40.70775,-73.90853,86.0
34275,40.74506,-73.92444,53.0
34276,40.78461,-73.98078,58.0
34277,40.72586,-74.00079,45.0
34278,40.74312,-73.99573,41.0
34279,40.68036,-73.94587,72.0
34280,40.69279,-73.91423,29.0
34281,40.67947,-73.97618,44.0
34282,40.77847,-73.94962,78.0
34283,40.68518,-73.93517,82.0
34284,40.59887,-73.9579,41.0
34285,40.69176,-73.9383,34.0
34286,40.59982,-73.98679,42.0
34287,40.82445,-73.90341,73.0
34288,40.67786,-73.93254,39.0
34289,40.63813,-74.0929,90.0
34290,40.67851,-73.93071,82.0
34291,40.68923,-73.92816,57.0
34292,40.85045,-73.93493,74.0
34293,40.6969,-73.9114,77.0
34294,40.61183,-73.98219,60.0
34295,40.63729,-74.01046,72.0
34296,40.73495,-74.00033,25.0
34297,40.75524,-73.96382,48.0
34298,40.76701,-73.98174,38.0
34299,40.76182,-73.99771,50.0
34300,40.76194,-73.99824,59.0
34301,40.78009,-73.95929,65.0
34302,40.70747,-73.95304,53.0
34303,40.75457,-73.96248,32.0
34304,40.77834,-73.95193,66.0
34305,40.73863,-73.98002,76.0
34306,40.75994,-73.98673,63.0
34307,40.66957,-73.95764,39.0
34308,40.75516,-73.99547,59.0
34309,40.70844,-73.94415,65.0
34310,40.70662,-74.00562,84.0
34311,40.82244,-73.94994,41.0
34312,40.79889,-73.94489,61.0
34313,40.68589,-73.94762,74.0
34314,40.81308,-73.95993,43.0
34315,40.58511,-73.81757,56.0
34316,40.73088,-73.87488,65.0
34317,40.77168,-73.95393,76.0
34318,40.73615,-73.98166,70.0
34319,40.68613,-73.94786,37.0
34320,40.89382,-73.84844,45.0
34321,40.82958,-73.94184,35.0
34322,40.68608,-73.94813,55.0
34323,40.68635,-73.94821,30.0
34324,40.74298,-73.97448,36.0
34325,40.78319,-73.9544,53.0
34326,40.7082,-73.96719,37.0
34327,40.7729,-73.95761,67.0
34328,40.70934,-73.95593,52.0
34329,40.82962,-73.94212,47.0
34330,40.63513,-74.07929,32.0
34331,40.675,-73.92358,69.0
34332,40.75299,-73.96659,59.0
34333,40.75414,-73.96595,65.0
34334,40.75239,-73.96684,71.0
34335,40.75425,-73.96648,41.0
34336,40.75397,-73.96697,43.0
34337,40.75434,-73.96569,76.0
34338,40.75442,-73.96696,72.0
34339,40.75402,-73.9651,25.0
34340,40.75243,-73.9654,43.0
34341,40.75444,-73.96497,72.0
34342,40.75224,-73.96652,48.0
34343,40.75417,-73.96557,37.0
34344,40.75402,-73.96567,75.0
34345,40.75451,-73.96708,39.0
34346,40.75425,-73.96556,72.0
34347,40.75294,-73.96731,82.0
34348,40.75269,-73.96678,38.0
34349,40.75308,-73.96732,76.0
34350,40.75231,-73.96707,67.0
34351,40.75283,-73.96675,70.0
34352,40.75459,-73.96707,44.0
34353,40.75238,-73.96653,44.0
34354,40.77214,-73.89169,78.0
34355,40.66516,-73.94097,30.0
34356,40.70756,-73.94269,68.0
34357,40.70936,-73.94427,39.0
34358,40.77309,-73.89256,27.0
34359,40.73394,-74.00175,49.0
34360,40.69128,-73.94311,33.0
34361,40.72401,-73.98154,54.0
34362,40.77248,-73.89263,33.0
34363,40.69159,-73.73658,40.0
34364,40.68351,-73.88448,60.0
34365,40.75424,-73.96312,35.0
